ppm intensity peak
7.046179219 0.366367322 1
7.046728972 0.366367322 1
7.047278725 0.366367322 1
7.047828477 0.454346348 1
7.04837823 0.467940886 1
7.048927982 0.43111211 1
7.049477735 0.407825799 1
7.050027488 0.366149274 1
7.05057724 0.288954805 1
7.051126993 0.205367944 1
7.051676745 0.177147008 1
7.052226498 0.200473987 1
7.052776251 0.200473987 1
7.053326003 0.200473987 1
7.053875756 0.252366388 1
7.054425509 0.245368661 1
7.054975261 0.239011309 1
7.055525014 0.239011309 1
7.056074766 0.239011309 1
7.056624519 0.239011309 1
7.057174272 0.255940576 1
7.057724024 0.303456419 1
7.058273777 0.324469236 1
7.058823529 0.327674572 1
7.059373282 0.327674572 1
7.059923035 0.327674572 1
7.060472787 0.327674572 1
7.06102254 0.327674572 1
7.061572292 0.265725864 1
7.062122045 0.299555193 1
7.062671798 0.307550779 1
7.06322155 0.26025482 1
7.063771303 0.257347965 1
7.064321056 0.273917827 1
7.064870808 0.257477598 1
7.065420561 0.259354292 1
7.065970313 0.221157068 1
7.066520066 0.170410202 1
7.067069819 0.14830496 1
7.067619571 0.160960065 1
7.068169324 0.151775352 1
7.068719076 0.159150279 1
7.069268829 0.159150279 1
7.069818582 0.136283706 1
7.070368334 0.163230369 1
7.070918087 0.167370498 1
7.071467839 0.208583615 1
7.072017592 0.183346958 1
7.072567345 0.199079755 1
7.073117097 0.205330242 1
7.07366685 0.214074107 1
7.074216603 0.219985564 1
7.074766355 0.187147529 1
7.075316108 0.167629388 1
7.07586586 0.14062063 1
7.076415613 0.163182875 1
7.076965366 0.104360641 1
7.077515118 0.098126963 1
7.078064871 0.098126963 1
7.078614623 0.113838636 1
7.079164376 0.105735653 1
7.079714129 0.100911698 1
7.080263881 0.099187383 1
7.080813634 0.087300321 1
7.081363386 0.122408283 1
7.081913139 0.122408283 1
7.082462892 0.122408283 1
7.083012644 0.122408283 1
7.083562397 0.154689224 1
7.08411215 0.126794463 1
7.084661902 0.139729156 1
7.085211655 0.17629471 1
7.085761407 0.17588257 1
7.08631116 0.152294916 1
7.086860913 0.171236033 1
7.087410665 0.170256505 1
7.087960418 0.184306395 1
7.08851017 0.169097666 1
7.089059923 0.177958978 1
7.089609676 0.142077541 1
7.090159428 0.151471843 1
7.090709181 0.151471843 1
7.091258933 0.151471843 1
7.091808686 0.16554932 1
7.092358439 0.189984866 1
7.092908191 0.172306005 1
7.093457944 0.180840298 1
7.094007697 0.203945857 1
7.094557449 0.178201852 1
7.095107202 0.162297571 1
7.095656954 0.162297571 1
7.096206707 0.162297571 1
7.09675646 0.170561835 1
7.097306212 0.199338751 1
7.097855965 0.211693983 1
7.098405717 0.223014784 1
7.09895547 0.220432211 1
7.099505223 0.246881404 1
7.100054975 0.246881404 1
7.100604728 0.308461956 1
7.10115448 0.413168611 1
7.101704233 0.550255439 1
7.102253986 0.699441551 1
7.102803738 0.876884614 1
7.103353491 1.032877508 1
7.103903244 1.068556328 1
7.104452996 1.06919208 1
7.105002749 1.050354565 1
7.105552501 1.030383864 1
7.106102254 0.431589141 1
7.106652007 0.431589141 1
7.107201759 0.431589141 1
7.107751512 0.431589141 1
7.108301264 0.431589141 1
7.108851017 0.431589141 1
7.10940077 0.431589141 1
7.109950522 0.431589141 1
7.110500275 0.431589141 1
7.111050027 0.431589141 1
7.11159978 0.431589141 1
7.112149533 0.431589141 1
7.112699285 0.506481408 1
7.113249038 0.605840824 1
7.113798791 0.781210299 1
7.114348543 1.139349433 1
7.114898296 1.454761119 1
7.115448048 1.827675353 1
7.115997801 2.284758135 1
7.116547554 2.408105553 1
7.117097306 2.469284391 1
7.117647059 2.402262152 1
7.118196811 2.181015354 1
7.118746564 1.631141162 1
7.119296317 1.206375282 1
7.119846069 0.772434047 1
7.120395822 0.438086668 1
7.120945574 0.33598474 1
7.121495327 0.275851481 1
7.12204508 0.226509316 1
7.122594832 0.196651795 1
7.123144585 0.198762916 1
7.123694338 0.204011538 1
7.12424409 0.204439381 1
7.124793843 0.224586021 1
7.125343595 0.214525375 1
7.125893348 0.220189257 1
7.126443101 0.227527479 1
7.126992853 0.255910718 1
7.127542606 0.313728322 1
7.128092358 0.292660776 1
7.128642111 0.301227668 1
7.129191864 0.306448835 1
7.129741616 0.094106644 1
7.130291369 0.094106644 1
7.130841121 0.094106644 1
7.131390874 0.094106644 1
7.131940627 0.094106644 1
7.132490379 0.098587042 1
7.133040132 0.11458982 1
7.133589885 0.124598613 1
7.134139637 0.144201962 1
7.13468939 0.098406357 1
7.135239142 0.117494981 1
7.135788895 0.132350274 1
7.136338648 0.15624246 1
7.1368884 0.153082169 1
7.137438153 0.150203612 1
7.137987905 0.156413176 1
7.138537658 0.14870867 1
7.139087411 0.118403531 1
7.139637163 0.13684381 1
7.140186916 0.13684381 1
7.140736668 0.13684381 1
7.141286421 0.13684381 1
7.141836174 0.13684381 1
7.142385926 0.127281411 1
7.142935679 0.127281411 1
7.143485432 0.157094659 1
7.144035184 0.170379688 1
7.144584937 0.199782906 1
7.145134689 0.194849621 1
7.145684442 0.201254357 1
7.146234195 0.192932894 1
7.146783947 0.25278184 1
7.1473337 0.263189009 1
7.147883452 0.261602434 1
7.148433205 0.297371616 1
7.148982958 0.311398696 1
7.14953271 0.353136924 1
7.150082463 0.456577694 1
7.150632216 0.527508986 1
7.151181968 0.603532244 1
7.151731721 0.672124923 1
7.152281473 0.661405519 1
7.152831226 0.621754312 1
7.153380979 0.588674372 1
7.153930731 0.551118055 1
7.154480484 0.540419372 1
7.155030236 0.547289881 1
7.155579989 0.553353877 1
7.156129742 0.530350358 1
7.156679494 0.496467937 1
7.157229247 0.473111377 1
7.157778999 0.446372756 1
7.158328752 0.430882544 1
7.158878505 0.407982577 1
7.159428257 0.401642275 1
7.15997801 0.426075108 1
7.160527763 0.458212931 1
7.161077515 0.51041801 1
7.161627268 0.625655689 1
7.16217702 0.772197768 1
7.162726773 0.848887934 1
7.163276526 0.795560301 1
7.163826278 0.733803025 1
7.164376031 0.676240898 1
7.164925783 0.629325454 1
7.165475536 0.653900585 1
7.166025289 0.704041705 1
7.166575041 0.731504786 1
7.167124794 0.688807614 1
7.167674546 0.56049256 1
7.168224299 0.459821565 1
7.168774052 0.37503178 1
7.169323804 0.304160598 1
7.169873557 0.313535948 1
7.17042331 0.290166253 1
7.170973062 0.294938322 1
7.171522815 0.306588233 1
7.172072567 0.303958681 1
7.17262232 0.32321852 1
7.173172073 0.349635648 1
7.173721825 0.339941027 1
7.174271578 0.308675071 1
7.17482133 0.318963391 1
7.175371083 0.366259056 1
7.175920836 0.478032721 1
7.176470588 0.507833587 1
7.177020341 0.463234556 1
7.177570093 0.357143729 1
7.178119846 0.283012971 1
7.178669599 0.235532593 1
7.179219351 0.225861428 1
7.179769104 0.233794853 1
7.180318857 0.219402186 1
7.180868609 0.232392847 1
7.181418362 0.226054748 1
7.181968114 0.221463286 1
7.182517867 0.221463286 1
7.18306762 0.201942392 1
7.183617372 0.201942392 1
7.184167125 0.201942392 1
7.184716877 0.228378851 1
7.18526663 0.276163663 1
7.185816383 0.353527593 1
7.186366135 0.540884285 1
7.186915888 0.826715204 1
7.18746564 0.761607124 1
7.188015393 0.825716557 1
7.188565146 0.878502884 1
7.189114898 0.698860302 1
7.189664651 0.656293792 1
7.190214404 0.622325804 1
7.190764156 0.604934141 1
7.191313909 0.520236336 1
7.191863661 0.573487661 1
7.192413414 0.803953933 1
7.192963167 1.071612867 1
7.193512919 0.936108108 1
7.194062672 0.946021225 1
7.194612424 0.780663572 1
7.195162177 0.547022564 1
7.19571193 0.510343782 1
7.196261682 0.448967824 1
7.196811435 0.359593949 1
7.197361187 0.433196754 1
7.19791094 0.491994222 1
7.198460693 0.491994222 1
7.199010445 0.491994222 1
7.199560198 0.491994222 1
7.200109951 0.491994222 1
7.200659703 0.430180306 1
7.201209456 0.55714494 1
7.201759208 0.729180263 1
7.202308961 1.051162268 1
7.202858714 1.520328234 1
7.203408466 1.644284035 1
7.203958219 1.364806406 1
7.204507971 0.947698086 1
7.205057724 0.693218467 1
7.205607477 0.686397717 1
7.206157229 0.829330676 1
7.206706982 0.912311875 1
7.207256734 0.878250823 1
7.207806487 0.87657484 1
7.20835624 0.740277934 1
7.208905992 0.601455155 1
7.209455745 0.634821533 1
7.210005498 0.622180541 1
7.21055525 0.535686816 1
7.211105003 0.54962028 1
7.211654755 0.576747807 1
7.212204508 0.597316272 1
7.212754261 0.702985585 1
7.213304013 0.804440146 1
7.213853766 0.917301088 1
7.214403518 0.952532488 1
7.214953271 0.805950283 1
7.215503024 0.68915637 1
7.216052776 0.828038747 1
7.216602529 1.232220281 1
7.217152281 1.780887713 1
7.217702034 2.084503339 1
7.218251787 1.786399476 1
7.218801539 1.181312844 1
7.219351292 0.834324627 1
7.219901045 0.69923988 1
7.220450797 0.564035677 1
7.22100055 0.646004735 1
7.221550302 0.667331205 1
7.222100055 0.594600524 1
7.222649808 0.514248218 1
7.22319956 0.420512881 1
7.223749313 0.37482628 1
7.224299065 0.37817286 1
7.224848818 0.379343683 1
7.225398571 0.331612362 1
7.225948323 0.300222263 1
7.226498076 0.298582313 1
7.227047828 0.298582313 1
7.227597581 0.298582313 1
7.228147334 0.327244469 1
7.228697086 0.356189467 1
7.229246839 0.350391852 1
7.229796592 0.3611004 1
7.230346344 0.345510841 1
7.230896097 0.338821755 1
7.231445849 0.374038947 1
7.231995602 0.414157493 1
7.232545355 0.419450821 1
7.233095107 0.452626127 1
7.23364486 0.436119118 1
7.234194612 0.450715791 1
7.234744365 0.462012505 1
7.235294118 0.517859397 1
7.23584387 0.538162938 1
7.236393623 0.634220774 1
7.236943375 0.768994187 1
7.237493128 0.9297369 1
7.238042881 1.173138598 1
7.238592633 1.398242902 1
7.239142386 1.83176527 1
7.239692139 2.842440072 1
7.240241891 4.267273456 1
7.240791644 4.053632175 1
7.241341396 2.889850989 1
7.241891149 2.51223945 1
7.242440902 2.784508332 1
7.242990654 3.537485634 1
7.243540407 4.811454032 1
7.244090159 7.075314008 1
7.244639912 12.46589273 1
7.245189665 24.68223613 1
7.245739417 41.26956959 1
7.24628917 40.88251877 1
7.246838922 26.32849489 1
7.247388675 14.24690011 1
7.247938428 8.728069441 1
7.24848818 7.650451984 1
7.249037933 9.64193838 1
7.249587686 12.76153863 1
7.250137438 11.04333951 1
7.250687191 6.225254647 1
7.251236943 3.686051291 1
7.251786696 2.717644077 1
7.252336449 2.346626695 1
7.252886201 2.259597887 1
7.253435954 2.33985005 1
7.253985706 2.344893673 1
7.254535459 2.437616887 1
7.255085212 2.913125089 1
7.255634964 4.185802771 1
7.256184717 6.946480451 1
7.256734469 11.35790473 1
7.257284222 12.89542969 1
7.257833975 9.69591382 1
7.258383727 8.088757553 1
7.25893348 9.644244642 1
7.259483233 15.64329797 1
7.260032985 27.0166349 1
7.260582738 38.02293023 1
7.26113249 35.6423827 1
7.261682243 19.02485058 1
7.262231996 8.724158785 1
7.262781748 4.749802721 1
7.263331501 3.065104348 1
7.263881253 2.338435231 1
7.264431006 1.994973152 1
7.264980759 2.009580261 1
7.265530511 2.48872996 1
7.266080264 3.464642573 1
7.266630016 3.615594453 1
7.267179769 2.326954929 1
7.267729522 1.45769585 1
7.268279274 1.155756336 1
7.268829027 1.065301865 1
7.26937878 0.968597981 1
7.269928532 0.813115296 1
7.270478285 0.745445018 1
7.271028037 0.73640186 1
7.27157779 0.73170051 1
7.272127543 0.620814605 1
7.272677295 0.541605554 1
7.273227048 0.510303689 1
7.2737768 0.509257501 1
7.274326553 0.597435792 1
7.274876306 0.757397605 1
7.275426058 0.975309077 1
7.275975811 1.359775373 1
7.276525563 1.484310177 1
7.277075316 1.517404645 1
7.277625069 1.441618425 1
7.278174821 1.142247895 1
7.278724574 0.957415869 1
7.279274327 0.814777241 1
7.279824079 0.804511924 1
7.280373832 0.769170206 1
7.280923584 0.757739832 1
7.281473337 0.759341769 1
7.28202309 0.788192988 1
7.282572842 0.719080566 1
7.283122595 0.559097402 1
7.283672347 0.524682683 1
7.2842221 0.53753849 1
7.284771853 0.516709933 1
7.285321605 0.42353914 1
7.285871358 0.413355357 1
7.286421111 0.462118622 1
7.286970863 0.554070428 1
7.287520616 0.607768936 1
7.288070368 0.658971366 1
7.288620121 0.678879512 1
7.289169874 0.730298089 1
7.289719626 0.855039815 1
7.290269379 0.996245045 1
7.290819131 1.192536488 1
7.291368884 1.096076526 1
7.291918637 1.049066563 1
7.292468389 0.820354882 1
7.293018142 0.660755007 1
7.293567894 0.584019309 1
7.294117647 0.545459815 1
7.2946674 0.545168312 1
7.295217152 0.601406191 1
7.295766905 0.58570402 1
7.296316658 0.54507316 1
7.29686641 0.482608304 1
7.297416163 0.504403197 1
7.297965915 0.549855956 1
7.298515668 0.541357068 1
7.299065421 0.486786813 1
7.299615173 0.3742302 1
7.300164926 0.292640884 1
7.300714678 0.254151759 1
7.301264431 0.254151759 1
7.301814184 0.254151759 1
7.302363936 0.308923602 1
7.302913689 0.326475915 1
7.303463441 0.28085968 1
7.304013194 0.23952504 1
7.304562947 0.215289495 1
7.305112699 0.19486348 1
7.305662452 0.185569436 1
7.306212205 0.251698834 1
7.306761957 0.251698834 1
7.30731171 0.267580371 1
7.307861462 0.27895682 1
7.308411215 0.257393827 1
7.308960968 0.221128497 1
7.30951072 0.217785566 1
7.310060473 0.217785566 1
7.310610225 0.246603053 1
7.311159978 0.293628314 1
7.311709731 0.284258212 1
7.312259483 0.289067287 1
7.312809236 0.310998141 1
7.313358988 0.244821409 1
7.313908741 0.186439438 1
7.314458494 0.188226594 1
7.315008246 0.177053125 1
7.315557999 0.192611522 1
7.316107752 0.176200497 1
7.316657504 0.17618867 1
7.317207257 0.198502908 1
7.317757009 0.261634308 1
7.318306762 0.254800113 1
7.318856515 0.244642357 1
7.319406267 0.199364869 1
7.31995602 0.196649762 1
7.320505772 0.286229686 1
7.321055525 0.374854096 1
7.321605278 0.42018287 1
7.32215503 0.321653905 1
7.322704783 0.253330816 1
7.323254535 0.234433009 1
7.323804288 0.234433009 1
7.324354041 0.290045975 1
7.324903793 0.290045975 1
7.325453546 0.33837661 1
7.326003299 0.351114534 1
7.326553051 0.386173921 1
7.327102804 0.393281335 1
7.327652556 0.394346367 1
7.328202309 0.355430618 1
7.328752062 0.383834172 1
7.329301814 0.361480059 1
7.329851567 0.323353704 1
7.330401319 0.358758771 1
7.330951072 0.370391511 1
7.331500825 0.378854808 1
7.332050577 0.312934744 1
7.33260033 0.262963591 1
7.333150082 0.230838173 1
7.333699835 0.174762756 1
7.334249588 0.182526656 1
7.33479934 0.183385862 1
7.335349093 0.163126597 1
7.335898846 0.182954887 1
7.336448598 0.205004041 1
7.336998351 0.225385566 1
7.337548103 0.26733396 1
7.338097856 0.302504593 1
7.338647609 0.340022971 1
7.339197361 0.366622441 1
7.339747114 0.389277918 1
7.340296866 0.387756894 1
7.340846619 0.351895538 1
7.341396372 0.373849411 1
7.341946124 0.379954556 1
7.342495877 0.369313358 1
7.343045629 0.333974981 1
7.343595382 0.256374045 1
7.344145135 0.256374045 1
7.344694887 0.245281786 1
7.34524464 0.222537961 1
7.345794393 0.263749483 1
7.346344145 0.313400977 1
7.346893898 0.339209656 1
7.34744365 0.328903362 1
7.347993403 0.395673339 1
7.348543156 0.542372428 1
7.349092908 0.785692621 1
7.349642661 1.034934282 1
7.350192413 1.255005393 1
7.350742166 1.563451202 1
7.351291919 1.914769217 1
7.351841671 2.150826617 1
7.352391424 2.080790437 1
7.352941176 1.699308272 1
7.353490929 1.455795574 1
7.354040682 1.383519449 1
7.354590434 1.366164223 1
7.355140187 1.234186733 1
7.35568994 1.01258805 1
7.356239692 0.801615602 1
7.356789445 0.631706846 1
7.357339197 0.492641243 1
7.35788895 0.491003746 1
7.358438703 0.499871074 1
7.358988455 0.57994336 1
7.359538208 0.636113392 1
7.36008796 0.721912016 1
7.360637713 0.87757548 1
7.361187466 1.06987028 1
7.361737218 1.444015261 1
7.362286971 2.118284638 1
7.362836723 2.730766518 1
7.363386476 3.03356026 1
7.363936229 2.785852773 1
7.364485981 2.818332917 1
7.365035734 3.322661051 1
7.365585487 3.813208955 1
7.366135239 3.608962581 1
7.366684992 2.846967306 1
7.367234744 1.999036988 1
7.367784497 1.39273814 1
7.36833425 1.086971578 1
7.368884002 0.855625278 1
7.369433755 0.69438215 1
7.369983507 0.60175232 1
7.37053326 0.511089587 1
7.371083013 0.484971816 1
7.371632765 0.511765207 1
7.372182518 0.669075875 1
7.37273227 0.738846139 1
7.373282023 0.806981105 1
7.373831776 0.793519916 1
7.374381528 0.738940655 1
7.374931281 0.716160626 1
7.375481034 0.817005086 1
7.376030786 1.012729497 1
7.376580539 1.139238358 1
7.377130291 1.058541383 1
7.377680044 0.9319914 1
7.378229797 0.966574819 1
7.378779549 0.988309996 1
7.379329302 0.861399896 1
7.379879054 0.748464667 1
7.380428807 0.676309206 1
7.38097856 0.645687675 1
7.381528312 0.579239353 1
7.382078065 0.482833606 1
7.382627817 0.399795841 1
7.38317757 0.336260867 1
7.383727323 0.275591047 1
7.384277075 0.280932268 1
7.384826828 0.280932268 1
7.385376581 0.571111918 1
7.385926333 0.576900356 1
7.386476086 0.507859276 1
7.387025838 0.391555974 1
7.387575591 0.344239652 1
7.388125344 0.264177052 1
7.388675096 0.264177052 1
7.389224849 0.287758704 1
7.389774601 0.296245629 1
7.390324354 0.273496221 1
7.390874107 0.25167574 1
7.391423859 0.278622209 1
7.391973612 0.278622209 1
7.392523364 0.307012554 1
7.393073117 0.268052291 1
7.39362287 0.247839145 1
7.394172622 0.300657704 1
7.394722375 0.35108226 1
7.395272128 0.313227737 1
7.39582188 0.269797074 1
7.396371633 0.247549772 1
7.396921385 0.250813149 1
7.397471138 0.234660752 1
7.398020891 0.209132407 1
7.398570643 0.207963382 1
7.399120396 0.24304209 1
7.399670148 0.24304209 1
7.400219901 0.24304209 1
7.400769654 0.264608556 1
7.401319406 0.293826455 1
7.401869159 0.278903879 1
7.402418911 0.211841865 1
7.402968664 0.187791388 1
7.403518417 0.19490005 1
7.404068169 0.167743233 1
7.404617922 0.203844831 1
7.405167675 0.240250066 1
7.405717427 0.315710405 1
7.40626718 0.331661134 1
7.406816932 0.313048326 1
7.407366685 0.276282033 1
7.407916438 0.304542887 1
7.40846619 0.304542887 1
7.409015943 0.304542887 1
7.409565695 0.304542887 1
7.410115448 0.254789846 1
7.410665201 0.265616513 1
7.411214953 0.254358143 1
7.411764706 0.271642543 1
7.412314458 0.374114074 1
7.412864211 0.540611756 1
7.413413964 0.63864398 1
7.413963716 0.619693144 1
7.414513469 0.805122712 1
7.415063222 1.241188761 1
7.415612974 1.501439739 1
7.416162727 1.593432964 1
7.416712479 1.712083212 1
7.417262232 1.423737086 1
7.417811985 0.912435815 1
7.418361737 0.740724158 1
7.41891149 0.861214211 1
7.419461242 0.966520915 1
7.420010995 0.836371929 1
7.420560748 0.677826809 1
7.4211105 0.539376089 1
7.421660253 0.428297425 1
7.422210005 0.364781165 1
7.422759758 0.352034904 1
7.423309511 0.397796815 1
7.423859263 0.452082328 1
7.424409016 0.459662749 1
7.424958769 0.524202992 1
7.425508521 0.70778882 1
7.426058274 0.89333453 1
7.426608026 1.04099908 1
7.427157779 1.420217628 1
7.427707532 1.947927712 1
7.428257284 2.136883114 1
7.428807037 1.823458168 1
7.429356789 1.372575323 1
7.429906542 1.188964549 1
7.430456295 1.037738621 1
7.431006047 0.893046636 1
7.4315558 0.945959596 1
7.432105553 0.925924305 1
7.432655305 0.77552228 1
7.433205058 0.621236993 1
7.43375481 0.493601815 1
7.434304563 0.39807732 1
7.434854316 0.316967985 1
7.435404068 0.269425566 1
7.435953821 0.280908563 1
7.436503573 0.3137134 1
7.437053326 0.331139926 1
7.437603079 0.425012463 1
7.438152831 0.495779548 1
7.438702584 0.502166331 1
7.439252336 0.505960365 1
7.439802089 0.59041113 1
7.440351842 0.705472272 1
7.440901594 0.835659601 1
7.441451347 0.739169341 1
7.4420011 0.653481872 1
7.442550852 0.659887063 1
7.443100605 0.523690237 1
7.443650357 0.32643119 1
7.44420011 0.27132154 1
7.444749863 0.243604544 1
7.445299615 0.271226061 1
7.445849368 0.274138333 1
7.44639912 0.215805326 1
7.446948873 0.223547104 1
7.447498626 0.191603223 1
7.448048378 0.19172637 1
7.448598131 0.149559896 1
7.449147883 0.139250052 1
7.449697636 0.161205421 1
7.450247389 0.150664126 1
7.450797141 0.099530885 1
7.451346894 0.120230785 1
7.451896647 0.134077101 1
7.452446399 0.111302656 1
7.452996152 0.111302656 1
7.453545904 0.166697639 1
7.454095657 0.166697639 1
7.45464541 0.166697639 1
7.455195162 0.166697639 1
7.455744915 0.150944568 1
7.456294667 0.152876508 1
7.45684442 0.136151068 1
7.457394173 0.122877877 1
7.457943925 0.146799748 1
7.458493678 0.130732344 1
7.45904343 0.145157196 1
7.459593183 0.171091559 1
7.460142936 0.123455611 1
7.460692688 0.112043146 1
7.461242441 0.141674281 1
7.461792194 0.1654492 1
7.462341946 0.165231663 1
7.462891699 0.173525358 1
7.463441451 0.221783954 1
7.463991204 0.221748096 1
7.464540957 0.211167921 1
7.465090709 0.157672394 1
7.465640462 0.157457136 1
7.466190214 0.135029208 1
7.466739967 0.134659215 1
7.46728972 0.17395391 1
7.467839472 0.174317952 1
7.468389225 0.163076067 1
7.468938977 0.178465868 1
7.46948873 0.159364556 1
7.470038483 0.159540687 1
7.470588235 0.183936959 1
7.471137988 0.144605065 1
7.471687741 0.136648113 1
7.472237493 0.132856731 1
7.472787246 0.156500921 1
7.473336998 0.135868691 1
7.473886751 0.128038121 1
7.474436504 0.113385376 1
7.474986256 0.127899714 1
7.475536009 0.138273154 1
7.476085761 0.152589222 1
7.476635514 0.191468484 1
7.477185267 0.205093435 1
7.477735019 0.232357586 1
7.478284772 0.204273876 1
7.478834524 0.165904359 1
7.479384277 0.147014793 1
7.47993403 0.112339283 1
7.480483782 0.112339283 1
7.481033535 0.139780712 1
7.481583288 0.12809259 1
7.48213304 0.140492445 1
7.482682793 0.107388909 1
7.483232545 0.123610375 1
7.483782298 0.123610375 1
7.484332051 0.123610375 1
7.484881803 0.123610375 1
7.485431556 0.153880873 1
7.485981308 0.131170588 1
7.486531061 0.121538456 1
7.487080814 0.12187007 1
7.487630566 0.13617672 1
7.488180319 0.135522602 1
7.488730071 0.15026944 1
7.489279824 0.15026944 1
7.489829577 0.15026944 1
7.490379329 0.150668275 1
7.490929082 0.190750588 1
7.491478835 0.171495389 1
7.492028587 0.142435336 1
7.49257834 0.105486961 1
7.493128092 0.1110339 1
7.493677845 0.107924999 1
7.494227598 0.091422792 1
7.49477735 0.094705996 1
7.495327103 0.120758139 1
7.495876855 0.101686487 1
7.496426608 0.121586427 1
7.496976361 0.103858836 1
7.497526113 0.097416024 1
7.498075866 0.068834981 1
7.498625618 0.107846281 1
7.499175371 0.107846281 1
7.499725124 0.105006493 1
7.500274876 0.113338068 1
7.500824629 0.156650147 1
7.501374382 0.206106667 1
7.501924134 0.322876237 1
7.502473887 0.395798499 1
7.503023639 0.405438585 1
7.503573392 0.568745371 1
7.504123145 0.524975594 1
7.504672897 0.3676164 1
7.50522265 0.375104222 1
7.505772402 0.268791706 1
7.506322155 0.181447503 1
7.506871908 0.168271741 1
7.50742166 0.168798075 1
7.507971413 0.183161669 1
7.508521165 0.16441167 1
7.509070918 0.139755698 1
7.509620671 0.149762305 1
7.510170423 0.116339132 1
7.510720176 0.10245353 1
7.511269929 0.099080116 1
7.511819681 0.138593884 1
7.512369434 0.149597254 1
7.512919186 0.117584125 1
7.513468939 0.113777308 1
7.514018692 0.121535039 1
7.514568444 0.141588655 1
7.515118197 0.172609706 1
7.515667949 0.248188536 1
7.516217702 0.323805262 1
7.516767455 0.347846938 1
7.517317207 0.455983222 1
7.51786696 0.470025315 1
7.518416712 0.328079979 1
7.518966465 0.298722712 1
7.519516218 0.221385022 1
7.52006597 0.132271649 1
7.520615723 0.119937447 1
7.521165476 0.149360973 1
7.521715228 0.148392566 1
7.522264981 0.190797861 1
7.522814733 0.200839765 1
7.523364486 0.193164864 1
7.523914239 0.15593179 1
7.524463991 0.162040492 1
7.525013744 0.146586591 1
7.525563496 0.117776026 1
7.526113249 0.117776026 1
7.526663002 0.117776026 1
7.527212754 0.117776026 1
7.527762507 0.138501401 1
7.528312259 0.167769798 1
7.528862012 0.194160341 1
7.529411765 0.234531657 1
7.529961517 0.216347952 1
7.53051127 0.191920242 1
7.531061023 0.151609036 1
7.531610775 0.13831762 1
7.532160528 0.114438549 1
7.53271028 0.12079139 1
7.533260033 0.103573727 1
7.533809786 0.136098402 1
7.534359538 0.162732273 1
7.534909291 0.169584193 1
7.535459043 0.171624971 1
7.536008796 0.201574946 1
7.536558549 0.273930664 1
7.537108301 0.376038808 1
7.537658054 0.414690186 1
7.538207806 0.446076524 1
7.538757559 0.502734365 1
7.539307312 0.444287879 1
7.539857064 0.536571064 1
7.575041231 0.217718573 1
7.575590984 0.187445128 1
7.576140737 0.173400503 1
7.576690489 0.171593079 1
7.577240242 0.16179448 1
7.577789995 0.171937545 1
7.578339747 0.146686953 1
7.5788895 0.13236865 1
7.579439252 0.113728762 1
7.579989005 0.113757418 1
7.580538758 0.125327931 1
7.58108851 0.133985427 1
7.581638263 0.139816282 1
7.582188015 0.097553654 1
7.582737768 0.097553654 1
7.583287521 0.078561383 1
7.583837273 0.078561383 1
7.584387026 0.091524996 1
7.584936778 0.082750108 1
7.585486531 0.108517771 1
7.586036284 0.0959769 1
7.586586036 0.109245186 1
7.587135789 0.121749534 1
7.587685542 0.094743446 1
7.588235294 0.089131699 1
7.588785047 0.080987928 1
7.589334799 0.066631386 1
7.589884552 0.059108093 1
7.590434305 0.075950425 1
7.590984057 0.075815966 1
7.59153381 0.075815966 1
7.592083562 0.075815966 1
7.592633315 0.075815966 1
7.593183068 0.075815966 1
7.59373282 0.080972445 1
7.594282573 0.080972445 1
7.594832325 0.080972445 1
7.595382078 0.080972445 1
7.595931831 0.080972445 1
7.596481583 0.080972445 1
7.597031336 0.080972445 1
7.597581089 0.080972445 1
7.598130841 0.10008115 1
7.598680594 0.115109488 1
7.599230346 0.089358555 1
7.599780099 0.084926003 1
7.600329852 0.084926003 1
7.600879604 0.08974602 1
7.601429357 0.047917549 1
7.601979109 0.029107912 1
7.602528862 0.04380047 1
7.603078615 0.035087007 1
7.603628367 0.031478628 1
7.60417812 0.034603201 1
7.604727872 0.025245505 1
7.605277625 0.049463514 1
7.605827378 0.042709671 1
7.60637713 0.042709671 1
7.606926883 0.042709671 1
7.607476636 0.042709671 1
7.608026388 0.042709671 1
7.608576141 0.042709671 1
7.609125893 0.042709671 1
7.609675646 0.042709671 1
7.610225399 0.074896368 1
7.610775151 0.074896368 1
7.611324904 0.120908489 1
7.611874656 0.131941293 1
7.612424409 0.100904345 1
7.612974162 0.107473147 1
7.613523914 0.101033847 1
7.614073667 0.096809014 1
7.614623419 0.119186924 1
7.615173172 0.088364998 1
7.615722925 0.105824873 1
7.616272677 0.103177544 1
7.61682243 0.100026659 1
7.617372183 0.088435599 1
7.617921935 0.088435599 1
7.618471688 0.082063249 1
7.61902144 0.079576776 1
7.619571193 0.063044239 1
7.620120946 0.100757457 1
7.620670698 0.117002121 1
7.621220451 0.123882344 1
7.621770203 0.12847931 1
7.622319956 0.127130483 1
7.622869709 0.132039386 1
7.623419461 0.126077431 1
7.623969214 0.113761627 1
7.624518966 0.136131212 1
7.650357339 0.15462612 1
7.650907092 0.187823679 1
7.651456844 0.213583125 1
7.652006597 0.249313021 1
7.65255635 0.416949526 1
7.653106102 0.693370215 1
7.653655855 0.733708083 1
7.654205607 0.535855363 1
7.65475536 0.764738799 1
